station_id,longitude,latitude,charge_count,TAZID,area,perimeter
1606,114.011055,22.548647,12,1113,1291398.237,4596.59
1607,114.011249,22.640312,12,724,3009520.087,7023.5202
1608,114.011267,22.547222,6,1113,1291398.237,4596.59
1609,114.01144,22.632498,3,724,3009520.087,7023.5202
1610,114.011846,22.534961,3,225,1576359.218,6120.9709
1611,114.011885,22.642885,5,710,2300824.352,6199.3119
1612,114.011892,22.547691,3,1113,1291398.237,4596.59
1613,114.01191,22.547644,2,1113,1291398.237,4596.59
1614,114.012055,22.548341,12,1113,1291398.237,4596.59
1615,114.012555,22.535108,8,225,1576359.218,6120.9709
1616,114.013349,22.54516,4,1113,1291398.237,4596.59
1617,114.013445,22.629092,10,704,2667446.69,7542.2302
1618,114.013882,22.541663,3,1114,607885.9242,3215.0265
1619,114.014366,22.541996,6,1114,607885.9242,3215.0265
1620,114.014498,22.549168,6,1113,1291398.237,4596.59
1621,114.014566,22.562702,12,235,10820556.2,24877.3276
1622,114.014713,22.641373,12,710,2300824.352,6199.3119
1623,114.015025,22.637257,22,724,3009520.087,7023.5202
1624,114.015191,22.565889,2,235,10820556.2,24877.3276
1625,114.015239,22.564382,2,235,10820556.2,24877.3276
1626,114.015799,22.564912,2,235,10820556.2,24877.3276
1627,114.015963,22.564159,2,235,10820556.2,24877.3276
1628,114.01606,22.561905,13,235,10820556.2,24877.3276
1629,114.016155,22.54725,6,1113,1291398.237,4596.59
1630,114.016306,22.564233,2,235,10820556.2,24877.3276
1631,114.016557,22.56248,8,235,10820556.2,24877.3276
1632,114.016845,22.536691,1,226,1206559.911,4921.4459
1633,114.016962,22.63037,6,704,2667446.69,7542.2302
1634,114.018025,22.541107,16,1114,607885.9242,3215.0265
1635,114.018197,22.549514,4,1113,1291398.237,4596.59
1636,114.018711,22.556332,20,1115,2249884.217,6047.3355
1637,114.01892,22.540155,6,1114,607885.9242,3215.0265
1639,114.019401,22.642531,32,710,2300824.352,6199.3119
1640,114.019749,22.658889,6,711,1287001.459,4552.2006
1641,114.019752,22.644334,12,710,2300824.352,6199.3119
1642,114.019848,22.533913,10,226,1206559.911,4921.4459
1643,114.019945,22.534075,10,226,1206559.911,4921.4459
1644,114.020065,22.634935,36,704,2667446.69,7542.2302
1645,114.020148,22.537806,3,226,1206559.911,4921.4459
1646,114.020299,22.542474,2,1114,607885.9242,3215.0265
1647,114.020444,22.649372,10,710,2300824.352,6199.3119
1648,114.020878,22.534074,14,226,1206559.911,4921.4459
1649,114.021208,22.644705,6,710,2300824.352,6199.3119
1650,114.021293,22.629543,17,704,2667446.69,7542.2302
1651,114.021369,22.653237,3,709,1783667.661,5263.5265
1652,114.021369,22.653237,5,709,1783667.661,5263.5265
1653,114.021476,22.664938,12,711,1287001.459,4552.2006
1654,114.021484,22.529977,20,217,1446921.621,5092.7753
1655,114.021511,22.664678,16,711,1287001.459,4552.2006
1656,114.021644,22.712304,35,691,2437980.579,8041.8648
1657,114.02169,22.542135,12,1114,607885.9242,3215.0265
1658,114.021862,22.635268,45,704,2667446.69,7542.2302
1659,114.022126,22.6314,6,704,2667446.69,7542.2302
1660,114.02222,22.529467,14,217,1446921.621,5092.7753
1661,114.02228,22.650054,4,709,1783667.661,5263.5265
1662,114.022326,22.647367,6,710,2300824.352,6199.3119
1664,114.022483,22.666759,12,712,1698428.457,5725.5441
1665,114.022508,22.531382,8,217,1446921.621,5092.7753
1666,114.022973,22.648233,6,709,1783667.661,5263.5265
1667,114.02327,22.551826,25,1115,2249884.217,6047.3355
1668,114.023596,22.529755,6,217,1446921.621,5092.7753
1669,114.023725,22.530345,24,217,1446921.621,5092.7753
1670,114.024085,22.529828,13,217,1446921.621,5092.7753
1671,114.024208,22.531691,8,217,1446921.621,5092.7753
1672,114.024578,22.629094,15,704,2667446.69,7542.2302
1673,114.024582,22.534038,12,226,1206559.911,4921.4459
1674,114.024916,22.629079,6,704,2667446.69,7542.2302
1675,114.024997,22.633932,16,703,2390710.773,6408.1774
1677,114.02549,22.523506,18,217,1446921.621,5092.7753
1678,114.025523,22.653106,2,709,1783667.661,5263.5265
1679,114.025571,22.523102,12,217,1446921.621,5092.7753
1680,114.026021,22.635962,12,705,1813268.435,5717.1269
1682,114.026166,22.713154,58,690,2237162.079,6371.2688
1683,114.026362,22.632913,4,703,2390710.773,6408.1774
1684,114.026501,22.551029,5,1115,2249884.217,6047.3355
1686,114.026597,22.537611,18,226,1206559.911,4921.4459
1688,114.026874,22.532492,4,226,1206559.911,4921.4459
1689,114.026965,22.666678,12,712,1698428.457,5725.5441
1690,114.026975,22.746707,12,682,2999728.998,13066.7853
1691,114.027743,22.627125,30,703,2390710.773,6408.1774
1692,114.027803,22.522153,6,217,1446921.621,5092.7753
1693,114.027927,22.73879,12,686,4095817.101,8834.7365
1694,114.027956,22.636802,12,705,1813268.435,5717.1269
1695,114.028093,22.736966,11,686,4095817.101,8834.7365
1696,114.028156,22.656206,12,709,1783667.661,5263.5265
1697,114.02847,22.60078,4,699,4865650.274,11391.6846
1698,114.028902,22.635972,4,705,1813268.435,5717.1269
1699,114.028928,22.62188,9,703,2390710.773,6408.1774
1700,114.028946,22.600645,2,699,4865650.274,11391.6846
1701,114.029184,22.601094,4,699,4865650.274,11391.6846
1702,114.029755,22.553619,6,1115,2249884.217,6047.3355
1703,114.029918,22.534794,2,227,1643063.863,5777.1089
1705,114.030658,22.602767,11,699,4865650.274,11391.6846
1707,114.031016,22.554933,6,1115,2249884.217,6047.3355
1708,114.03102,22.652169,24,709,1783667.661,5263.5265
1710,114.031098,22.627558,12,703,2390710.773,6408.1774
1711,114.03111,22.632167,10,703,2390710.773,6408.1774
1712,114.031302,22.534946,6,227,1643063.863,5777.1089
1714,114.031562,22.536352,6,227,1643063.863,5777.1089
1717,114.031901,22.531023,17,227,1643063.863,5777.1089
1719,114.031998,22.632514,36,703,2390710.773,6408.1774
1720,114.032022,22.530696,24,227,1643063.863,5777.1089
1723,114.032113,22.744423,38,682,2999728.998,13066.7853
1724,114.032189,22.638566,6,705,1813268.435,5717.1269
1725,114.032269,22.557413,4,1110,1179422.049,4901.4687
1726,114.032531,22.660839,12,712,1698428.457,5725.5441
1728,114.033093,22.631632,15,703,2390710.773,6408.1774
1729,114.033277,22.531661,3,227,1643063.863,5777.1089
1730,114.033293,22.531743,15,227,1643063.863,5777.1089
1731,114.03358,22.526772,6,1106,1266371.368,4911.2637
1732,114.033635,22.557084,3,1110,1179422.049,4901.4687
1734,114.033861,22.716042,12,690,2237162.079,6371.2688
1735,114.033898,22.62907,6,703,2390710.773,6408.1774
1736,114.034562,22.65901,6,712,1698428.457,5725.5441
1738,114.035049,22.554026,12,1109,743831.3082,3449.8529
1739,114.035066,22.631653,36,703,2390710.773,6408.1774
1740,114.035533,22.554058,2,1109,743831.3082,3449.8529
1741,114.035599,22.627436,6,703,2390710.773,6408.1774
1742,114.035692,22.657107,8,712,1698428.457,5725.5441
1743,114.035875,22.553756,3,1109,743831.3082,3449.8529
1744,114.036247,22.630556,5,703,2390710.773,6408.1774
1745,114.036508,22.556261,12,1110,1179422.049,4901.4687
1746,114.036602,22.558479,10,1110,1179422.049,4901.4687
1748,114.037064,22.659121,3,708,2314260.281,7930.6674
1749,114.037088,22.561208,4,1110,1179422.049,4901.4687
1750,114.037155,22.640178,12,705,1813268.435,5717.1269
1751,114.038114,22.552619,1,1109,743831.3082,3449.8529
1752,114.038511,22.669049,9,731,1835070.131,6250.9573
1753,114.038834,22.731123,12,686,4095817.101,8834.7365
1754,114.039017,22.633709,6,705,1813268.435,5717.1269
1755,114.039323,22.550918,5,1109,743831.3082,3449.8529
1757,114.040065,22.624989,12,703,2390710.773,6408.1774
1758,114.040114,22.525856,1,1106,1266371.368,4911.2637
1759,114.040146,22.659176,8,708,2314260.281,7930.6674
1760,114.040346,22.66929,12,731,1835070.131,6250.9573
1761,114.040452,22.542985,5,1107,787455.8805,3598.8549
1762,114.040526,22.629449,36,703,2390710.773,6408.1774
1763,114.040676,22.546292,1,1107,787455.8805,3598.8549
1764,114.04085,22.542457,3,1107,787455.8805,3598.8549
1765,114.041317,22.552652,6,1109,743831.3082,3449.8529
1766,114.041581,22.610124,6,701,1937227.779,6423.0088
1768,114.041963,22.74508,12,686,4095817.101,8834.7365
1769,114.041963,22.74508,18,686,4095817.101,8834.7365
1770,114.042145,22.60076,12,699,4865650.274,11391.6846
1771,114.042219,22.524452,2,1106,1266371.368,4911.2637
1772,114.042222,22.549568,3,1107,787455.8805,3598.8549
1773,114.042589,22.694073,9,698,1757928.407,5240.8532
1774,114.042651,22.55508,12,1109,743831.3082,3449.8529
1775,114.042879,22.52414,1,1106,1266371.368,4911.2637
1776,114.04302,22.745204,12,686,4095817.101,8834.7365
1777,114.043206,22.525249,6,1106,1266371.368,4911.2637
1778,114.043225,22.526506,1,1106,1266371.368,4911.2637
1779,114.043545,22.57041,6,1168,1441848.056,8021.7389
1781,114.043558,22.605921,6,701,1937227.779,6423.0088
1782,114.043575,22.554668,6,1109,743831.3082,3449.8529
1783,114.043593,22.554645,6,1109,743831.3082,3449.8529
1785,114.043763,22.603162,12,700,3993140.897,8827.1164
1786,114.043903,22.525873,3,1106,1266371.368,4911.2637
1787,114.043948,22.550893,3,1109,743831.3082,3449.8529
1788,114.043972,22.599271,10,699,4865650.274,11391.6846
1789,114.044008,22.551321,7,202,2044358.687,5688.5707
1792,114.044162,22.516626,18,1099,772798.2404,3707.213
1793,114.04426,22.541976,2,1062,2070174.516,6908.7072
1794,114.044307,22.567009,6,1168,1441848.056,8021.7389
1795,114.044504,22.523942,2,1100,1056508.867,4376.5473
1796,114.044518,22.543329,3,1061,2035755.887,6325.4674
1797,114.044548,22.547544,3,1061,2035755.887,6325.4674
1799,114.044574,22.597133,5,699,4865650.274,11391.6846
1800,114.044673,22.528979,4,1100,1056508.867,4376.5473
1801,114.044686,22.55458,4,202,2044358.687,5688.5707
1802,114.044698,22.547524,2,1061,2035755.887,6325.4674
1803,114.044711,22.527085,2,1106,1266371.368,4911.2637
1804,114.044954,22.56622,3,1168,1441848.056,8021.7389
1806,114.04525,22.507381,12,223,2415608.675,7180.3276
1807,114.045666,22.526188,18,1100,1056508.867,4376.5473
1808,114.045739,22.570004,18,1168,1441848.056,8021.7389
1809,114.045764,22.546191,2,1061,2035755.887,6325.4674
1813,114.045968,22.721363,10,693,2077408.839,5841.5498
1814,114.045986,22.568052,4,1168,1441848.056,8021.7389
1815,114.046011,22.543494,12,1061,2035755.887,6325.4674
1816,114.046142,22.593517,6,699,4865650.274,11391.6846
1817,114.046228,22.530288,24,1100,1056508.867,4376.5473
1818,114.046263,22.554647,5,202,2044358.687,5688.5707
1819,114.046272,22.571428,6,1168,1441848.056,8021.7389
1820,114.046855,22.598652,42,700,3993140.897,8827.1164
1821,114.046892,22.545902,3,1061,2035755.887,6325.4674
1822,114.047092,22.54791,6,1061,2035755.887,6325.4674
1823,114.047172,22.546775,2,1061,2035755.887,6325.4674
1825,114.04726,22.7296,49,693,2077408.839,5841.5498
1827,114.04727,22.506347,4,223,2415608.675,7180.3276
1828,114.047403,22.554129,3,202,2044358.687,5688.5707
1829,114.047872,22.560258,12,202,2044358.687,5688.5707
1830,114.048078,22.647557,20,708,2314260.281,7930.6674
1831,114.048099,22.673337,22,731,1835070.131,6250.9573
1832,114.048141,22.675134,12,731,1835070.131,6250.9573
1833,114.048288,22.672775,5,731,1835070.131,6250.9573
1834,114.048289,22.509056,54,223,2415608.675,7180.3276
1835,114.048537,22.541915,11,1062,2070174.516,6908.7072
1836,114.048948,22.748871,12,686,4095817.101,8834.7365
1837,114.049625,22.518818,1,1100,1056508.867,4376.5473
1839,114.050752,22.525552,14,1100,1056508.867,4376.5473
1840,114.050819,22.602561,12,700,3993140.897,8827.1164
1842,114.05091,22.543973,6,1061,2035755.887,6325.4674
1844,114.050996,22.546141,34,1061,2035755.887,6325.4674
1845,114.051,22.526685,6,1100,1056508.867,4376.5473
1847,114.051136,22.538613,6,1062,2070174.516,6908.7072
1848,114.051237,22.53791,6,1062,2070174.516,6908.7072
1852,114.052006,22.530039,3,1102,1189154.539,4461.4049
1853,114.052162,22.528082,13,1102,1189154.539,4461.4049
1856,114.052991,22.526755,12,1102,1189154.539,4461.4049
1857,114.053016,22.52257,2,1102,1189154.539,4461.4049
1858,114.053192,22.596059,12,700,3993140.897,8827.1164
1859,114.053299,22.634085,12,706,1620469.203,5810.2154
1861,114.053344,22.520186,18,1102,1189154.539,4461.4049
1863,114.054052,22.544005,26,1061,2035755.887,6325.4674
1864,114.05407,22.53311,8,1062,2070174.516,6908.7072
1866,114.054204,22.527708,18,1102,1189154.539,4461.4049
1867,114.054217,22.509271,3,223,2415608.675,7180.3276
1868,114.054828,22.531407,3,1102,1189154.539,4461.4049
1869,114.055075,22.560536,6,202,2044358.687,5688.5707
1870,114.055197,22.524463,12,1102,1189154.539,4461.4049
1872,114.056,22.525033,3,1102,1189154.539,4461.4049
1873,114.056014,22.514032,3,223,2415608.675,7180.3276
1874,114.056066,22.525891,3,1102,1189154.539,4461.4049
1875,114.056089,22.695303,30,751,3464267.985,7967.6888
1876,114.056366,22.591356,6,681,19582807.76,44371.0454
1877,114.056394,22.561069,6,202,2044358.687,5688.5707
1878,114.056493,22.535743,26,1062,2070174.516,6908.7072
1879,114.056606,22.534995,5,1062,2070174.516,6908.7072
1881,114.056841,22.695302,30,751,3464267.985,7967.6888
1882,114.057063,22.534251,4,1062,2070174.516,6908.7072
1883,114.057327,22.526718,3,1102,1189154.539,4461.4049
1884,114.057356,22.508878,2,1102,1189154.539,4461.4049
1885,114.057376,22.522617,6,1102,1189154.539,4461.4049
1886,114.057378,22.51343,6,223,2415608.675,7180.3276
1887,114.057748,22.563612,8,204,1111455.492,4519.2385
1888,114.057758,22.535761,3,1062,2070174.516,6908.7072
1889,114.057964,22.560892,8,202,2044358.687,5688.5707
1890,114.057973,22.634546,12,706,1620469.203,5810.2154
1891,114.057997,22.570833,2,1172,1101209.619,4761.0116
1892,114.058097,22.533842,3,1062,2070174.516,6908.7072
1893,114.058219,22.671338,15,732,1776970.564,5255.3801
1894,114.058368,22.502405,4,223,2415608.675,7180.3276
1896,114.058399,22.50714,30,223,2415608.675,7180.3276
1898,114.05851,22.509541,8,223,2415608.675,7180.3276
1899,114.058643,22.56483,4,204,1111455.492,4519.2385
1900,114.058674,22.504121,2,223,2415608.675,7180.3276
1901,114.058696,22.52227,6,1102,1189154.539,4461.4049
1902,114.058912,22.694639,6,751,3464267.985,7967.6888
1903,114.058951,22.560531,6,202,2044358.687,5688.5707
1904,114.059013,22.590903,6,681,19582807.76,44371.0454
1905,114.059014,22.505615,12,223,2415608.675,7180.3276
1906,114.059287,22.693619,6,751,3464267.985,7967.6888
1911,114.05995,22.510273,10,223,2415608.675,7180.3276
1912,114.059951,22.564041,6,204,1111455.492,4519.2385
1913,114.060043,22.572388,7,1172,1101209.619,4761.0116
1914,114.060064,22.593201,6,681,19582807.76,44371.0454
1915,114.060321,22.563358,6,204,1111455.492,4519.2385
1916,114.060394,22.567143,4,204,1111455.492,4519.2385
1917,114.060564,22.510686,6,223,2415608.675,7180.3276
1918,114.060621,22.664709,16,741,1730424.55,6748.1897
1920,114.061126,22.505599,9,223,2415608.675,7180.3276
1921,114.06118,22.510362,6,223,2415608.675,7180.3276
1922,114.061227,22.51783,13,224,1827878.063,6198.1673
1923,114.061227,22.51783,16,224,1827878.063,6198.1673
1924,114.061361,22.520958,5,1104,476299.8017,3480.0366
1925,114.061546,22.571183,2,1173,1288233.389,5875.5566
1926,114.061634,22.570021,3,1173,1288233.389,5875.5566
1927,114.061647,22.51103,18,223,2415608.675,7180.3276
1928,114.061731,22.515192,2,224,1827878.063,6198.1673
1929,114.061743,22.513999,3,224,1827878.063,6198.1673
1932,114.062451,22.534218,28,1062,2070174.516,6908.7072
1933,114.062534,22.567994,5,204,1111455.492,4519.2385
1934,114.062703,22.514224,4,224,1827878.063,6198.1673
1935,114.062839,22.631418,6,706,1620469.203,5810.2154
1936,114.062954,22.514398,6,224,1827878.063,6198.1673
1937,114.063068,22.607652,12,700,3993140.897,8827.1164
1938,114.06339,22.515563,6,224,1827878.063,6198.1673
1939,114.063747,22.524166,12,1104,476299.8017,3480.0366
1940,114.063909,22.53332,12,206,653157.6518,3521.9589
1941,114.064015,22.532151,10,206,653157.6518,3521.9589
1942,114.064053,22.542943,9,206,653157.6518,3521.9589
1943,114.06409,22.573763,6,1173,1288233.389,5875.5566
1944,114.064322,22.690736,8,733,2481179.59,7174.9789
1945,114.064348,22.690969,3,733,2481179.59,7174.9789
1946,114.064502,22.545418,3,205,892615.5256,4458.9091
1947,114.064556,22.521438,3,224,1827878.063,6198.1673
1950,114.064723,22.520741,6,224,1827878.063,6198.1673
1951,114.064988,22.625688,16,745,1894595.779,5606.8399
1952,114.06504,22.542691,30,206,653157.6518,3521.9589
1954,114.065204,22.57143,6,1173,1288233.389,5875.5566
1955,114.065332,22.516789,3,224,1827878.063,6198.1673
1956,114.065483,22.651259,6,744,1959295.442,5744.6718
1957,114.065613,22.65176,18,744,1959295.442,5744.6718
1958,114.065799,22.651336,18,744,1959295.442,5744.6718
1959,114.06583,22.522972,12,224,1827878.063,6198.1673
1960,114.065838,22.658375,10,744,1959295.442,5744.6718
1961,114.065879,22.522938,12,224,1827878.063,6198.1673
1962,114.065988,22.546215,12,205,892615.5256,4458.9091
1963,114.066001,22.61317,9,700,3993140.897,8827.1164
1964,114.066109,22.521753,6,224,1827878.063,6198.1673
1965,114.0665,22.690363,3,733,2481179.59,7174.9789
1966,114.066576,22.543637,30,205,892615.5256,4458.9091
1967,114.066648,22.530307,10,1104,476299.8017,3480.0366
1968,114.066654,22.538933,21,206,653157.6518,3521.9589
1969,114.066796,22.522986,6,224,1827878.063,6198.1673
1970,114.066911,22.5584,18,204,1111455.492,4519.2385
1973,114.066985,22.524753,12,224,1827878.063,6198.1673
1974,114.067044,22.681487,7,729,6670069.766,11514.3675
1975,114.067055,22.532132,6,206,653157.6518,3521.9589
1976,114.067089,22.518394,6,224,1827878.063,6198.1673
1977,114.067134,22.523979,4,224,1827878.063,6198.1673
1978,114.067192,22.561121,6,204,1111455.492,4519.2385
1979,114.067247,22.525082,3,224,1827878.063,6198.1673
1980,114.067379,22.532225,24,206,653157.6518,3521.9589
1981,114.067448,22.538885,15,206,653157.6518,3521.9589
1982,114.067467,22.624271,12,746,2192296.906,7932.7135
1983,114.067697,22.572312,3,1173,1288233.389,5875.5566
1984,114.067942,22.570995,6,1173,1288233.389,5875.5566
1985,114.068004,22.624811,3,746,2192296.906,7932.7135
1986,114.068171,22.649673,9,744,1959295.442,5744.6718
1988,114.068445,22.536868,6,216,1869575.601,7478.0719
1989,114.068553,22.689256,3,733,2481179.59,7174.9789
1990,114.068679,22.69148,7,733,2481179.59,7174.9789
1992,114.068966,22.543127,12,216,1869575.601,7478.0719
1993,114.068972,22.61162,21,746,2192296.906,7932.7135
1994,114.069015,22.571628,12,1173,1288233.389,5875.5566
1995,114.069183,22.565126,40,215,1711875.143,6129.3717
1996,114.069259,22.688085,106,733,2481179.59,7174.9789
1997,114.069987,22.716711,12,728,2906448.276,9193.1807
1998,114.069997,22.614995,1,746,2192296.906,7932.7135
1999,114.070456,22.52366,2,224,1827878.063,6198.1673
2000,114.070788,22.523014,6,224,1827878.063,6198.1673
2001,114.071013,22.61815,28,746,2192296.906,7932.7135
2002,114.071079,22.612841,17,716,3953361.236,10287.7371
2003,114.071156,22.527224,2,224,1827878.063,6198.1673
2004,114.071955,22.620756,12,746,2192296.906,7932.7135
2005,114.072074,22.646735,10,744,1959295.442,5744.6718
2006,114.073839,22.616327,12,716,3953361.236,10287.7371
2008,114.073996,22.614615,36,716,3953361.236,10287.7371
2009,114.07417,22.617325,58,716,3953361.236,10287.7371
2011,114.074402,22.690517,20,729,6670069.766,11514.3675
2012,114.074715,22.543693,6,216,1869575.601,7478.0719
2013,114.075174,22.659094,10,741,1730424.55,6748.1897
2014,114.07694,22.630981,6,1026,1981578.967,5713.9732
2015,114.076978,22.621193,38,746,2192296.906,7932.7135
2016,114.076987,22.567154,12,215,1711875.143,6129.3717
2017,114.077107,22.659641,12,741,1730424.55,6748.1897
2018,114.077196,22.65641,12,737,3617574.403,8627.699
2019,114.078254,22.536822,3,214,1268024.981,4595.687
2020,114.078839,22.634511,6,1026,1981578.967,5713.9732
2021,114.079601,22.633593,5,1026,1981578.967,5713.9732
2022,114.079977,22.644616,18,737,3617574.403,8627.699
2023,114.080907,22.623125,6,716,3953361.236,10287.7371
2025,114.080989,22.633042,6,1026,1981578.967,5713.9732
2026,114.081082,22.535963,6,214,1268024.981,4595.687
2027,114.082025,22.682578,12,729,6670069.766,11514.3675
2033,114.082759,22.654276,6,737,3617574.403,8627.699
2034,114.083356,22.624866,6,716,3953361.236,10287.7371
2035,114.083568,22.539208,3,213,1726685.513,6408.4087
2037,114.085021,22.530012,4,213,1726685.513,6408.4087
2039,114.085976,22.532607,24,213,1726685.513,6408.4087
2040,114.086178,22.532804,4,213,1726685.513,6408.4087
2041,114.08633,22.629165,54,1026,1981578.967,5713.9732
2043,114.086975,22.697647,10,728,2906448.276,9193.1807
2044,114.087581,22.535984,6,213,1726685.513,6408.4087
2045,114.088638,22.54017,6,213,1726685.513,6408.4087
2049,114.089945,22.638053,12,783,5209052.488,16379.337
2050,114.089966,22.635825,12,783,5209052.488,16379.337
2052,114.091014,22.53638,3,213,1726685.513,6408.4087
2053,114.092513,22.533704,3,213,1726685.513,6408.4087
2055,114.093001,22.551326,6,212,797566.5106,3572.0987
2057,114.094768,22.544345,12,212,797566.5106,3572.0987
2059,114.095187,22.704937,26,775,6156034.79,14881.8362
2061,114.095443,22.547058,3,212,797566.5106,3572.0987
2062,114.095517,22.53903,4,213,1726685.513,6408.4087
2063,114.096934,22.540144,5,213,1726685.513,6408.4087
2064,114.096978,22.538175,12,213,1726685.513,6408.4087
2065,114.097493,22.551725,6,212,797566.5106,3572.0987
2066,114.097808,22.563943,6,208,1153273.954,4421.1025
2067,114.097899,22.564484,7,208,1153273.954,4421.1025
2068,114.098984,22.552116,3,1121,730623.6121,3785.6008
2069,114.099783,22.539617,12,102,714419.3333,3501.2154
2070,114.100803,22.563115,15,1126,567423.9043,3394.5563
2071,114.101209,22.625045,102,965,2314407.81,7063.4493
2072,114.101647,22.567775,4,1125,708546.5198,3372.5082
2073,114.101861,22.564367,9,1126,567423.9043,3394.5563
2075,114.102079,22.602804,12,967,2112146.912,6677.5519
2076,114.102366,22.536434,3,102,714419.3333,3501.2154
2079,114.103192,22.558398,6,1121,730623.6121,3785.6008
2081,114.103439,22.613261,27,965,2314407.81,7063.4493
2082,114.103548,22.624386,24,966,1425854.119,5816.7721
2083,114.103848,22.626514,70,795,4395377.728,8621.4278
2084,114.103966,22.538029,12,102,714419.3333,3501.2154
2085,114.103998,22.624303,80,966,1425854.119,5816.7721
2086,114.104294,22.611468,18,966,1425854.119,5816.7721
2087,114.104702,22.611474,12,966,1425854.119,5816.7721
2088,114.104779,22.624926,12,795,4395377.728,8621.4278
2095,114.105663,22.539278,3,102,714419.3333,3501.2154
2096,114.105736,22.554161,8,1121,730623.6121,3785.6008
2101,114.10666,22.569612,6,1125,708546.5198,3372.5082
2102,114.106792,22.533902,18,1120,1105138.015,4993.4636
2105,114.107023,22.595678,12,967,2112146.912,6677.5519
2106,114.107042,22.555516,14,1121,730623.6121,3785.6008
2107,114.10737,22.53956,6,1120,1105138.015,4993.4636
2108,114.107556,22.594503,6,1163,1075939.2,5286.6765
2109,114.107729,22.535133,5,1120,1105138.015,4993.4636
2110,114.107819,22.555318,6,1121,730623.6121,3785.6008
2111,114.107833,22.559771,6,1124,1080545.24,5099.8293
2112,114.107969,22.540577,2,1120,1105138.015,4993.4636
2113,114.108052,22.62382,8,795,4395377.728,8621.4278
2115,114.108075,22.542674,6,1120,1105138.015,4993.4636
2116,114.108547,22.540539,6,1120,1105138.015,4993.4636
2117,114.108731,22.5338,18,1120,1105138.015,4993.4636
2120,114.109366,22.53626,10,1120,1105138.015,4993.4636
2121,114.109376,22.559902,6,1124,1080545.24,5099.8293
2123,114.109765,22.58963,4,1138,909151.7323,6155.1249
2124,114.110003,22.572651,6,1124,1080545.24,5099.8293
2126,114.110176,22.594104,3,1164,1885864.82,6316.2655
2127,114.11051,22.55545,12,104,1171733.51,4683.8446
2128,114.110524,22.618137,45,966,1425854.119,5816.7721
2130,114.110969,22.593903,10,1164,1885864.82,6316.2655
2131,114.110972,22.548991,5,104,1171733.51,4683.8446
2132,114.111163,22.591227,6,1138,909151.7323,6155.1249
2133,114.111247,22.566896,6,1124,1080545.24,5099.8293
2134,114.111376,22.628281,12,795,4395377.728,8621.4278
2135,114.111378,22.605216,12,1163,1075939.2,5286.6765
2136,114.112,22.61371,6,966,1425854.119,5816.7721
2137,114.112139,22.53963,12,1120,1105138.015,4993.4636
2139,114.112399,22.574182,37,1124,1080545.24,5099.8293
2140,114.112401,22.543339,6,1119,1055931.031,5240.9256
2141,114.11246,22.651252,6,802,3837343.785,8473.1771
2142,114.112605,22.595404,12,1164,1885864.82,6316.2655
2143,114.112734,22.534084,8,1120,1105138.015,4993.4636
2144,114.113351,22.649804,6,802,3837343.785,8473.1771
2145,114.113831,22.53834,6,1119,1055931.031,5240.9256
2146,114.113921,22.574039,11,115,725085.3164,4897.8817
2147,114.114015,22.595637,10,1164,1885864.82,6316.2655
2148,114.114493,22.543569,32,1119,1055931.031,5240.9256
2150,114.114584,22.611487,4,799,1586836.276,6331.4115
2151,114.114883,22.650269,34,802,3837343.785,8473.1771
2156,114.115588,22.6072,6,799,1586836.276,6331.4115
2157,114.115894,22.656069,12,802,3837343.785,8473.1771
2158,114.116112,22.607966,9,799,1586836.276,6331.4115
2159,114.11624,22.558061,2,104,1171733.51,4683.8446
2160,114.116405,22.574419,12,115,725085.3164,4897.8817
2161,114.11661,22.579,43,1137,1666308.726,5460.0825
2163,114.117133,22.606366,34,799,1586836.276,6331.4115
2164,114.117167,22.648621,12,805,3998873.92,9830.5667
2166,114.117329,22.613633,24,799,1586836.276,6331.4115
2167,114.117989,22.535828,10,1119,1055931.031,5240.9256
2168,114.11911,22.693393,56,809,2206183.516,6278.6549
2169,114.119249,22.585026,12,1137,1666308.726,5460.0825
2170,114.119255,22.537699,20,1119,1055931.031,5240.9256
2171,114.119307,22.548148,6,105,772556.6757,3472.0644
2175,114.119618,22.581101,20,1137,1666308.726,5460.0825
2177,114.120024,22.555031,4,105,772556.6757,3472.0644
2178,114.120186,22.55928,9,111,1762254.322,6156.0443
2179,114.120191,22.555374,4,105,772556.6757,3472.0644
2180,114.120259,22.681643,12,781,2772840.386,8109.9944
2182,114.120443,22.547744,6,105,772556.6757,3472.0644
2183,114.120736,22.684912,6,809,2206183.516,6278.6549
2184,114.121059,22.597764,4,1164,1885864.82,6316.2655
2185,114.121143,22.550343,4,105,772556.6757,3472.0644
2188,114.121224,22.681845,11,781,2772840.386,8109.9944
2191,114.121266,22.582333,2,1137,1666308.726,5460.0825
2192,114.12136,22.533659,6,1119,1055931.031,5240.9256
2194,114.121593,22.544974,3,106,578717.374,3486.9251
2195,114.12177,22.607928,6,1166,2372233.585,6724.5788
2196,114.121773,22.59678,6,1164,1885864.82,6316.2655
2197,114.121943,22.585337,4,1137,1666308.726,5460.0825
2198,114.121985,22.586413,12,1137,1666308.726,5460.0825
2199,114.12211,22.60597,6,1166,2372233.585,6724.5788
2200,114.122204,22.549756,6,105,772556.6757,3472.0644
2201,114.122269,22.541043,12,106,578717.374,3486.9251
2202,114.122505,22.536754,7,1119,1055931.031,5240.9256
